시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,시도코드,시도명,시군구코드,시군구명,폐교명,폐교연도,학교급구분명,활용현황구분명,건물연면적,대지,담당자 부서명,담당자 전화번호,소재지도로명주소,소재지지번주소,데이터기준일자,제공기관코드,제공기관명
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,사북여자중학교,2010,중학교,자체활용,0,15947,행정과,033-560-8132,,강원특별자치도 정선군 사북읍 사북리 268-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,화동초 북동분교장,2010,초등학교,대부,293.96,2783,행정과,033-560-8132,,강원특별자치도 정선군 화암면 북동리 182,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,임계초 문래분교장,2009,초등학교,미활용,943.93,9534,행정과,033-560-8132,,강원특별자치도 정선군 임계면 문래리 423-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,임계초 소란분교장,2003,초등학교,대부,381.75,6749,행정과,033-560-8132,,강원특별자치도 정선군 임계면 송계리 882-8,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,정선중 벽탄분교장,1999,중학교,자체활용,1273.66,1273.66,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 용탄리 697-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,봉양초 정덕분교장,1999,초등학교,대부,752.22,10140,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 덕우리 477,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,벽탄초 비룡분교장,1997,초등학교,미활용,233.18,5002,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 용탄리 207,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,임계초 고양분교장,1995,초등학교,대부,0,5257,행정과,033-560-8132,,강원특별자치도 정선군 임계면 고양리 124,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,정선초 귤암분교장,1995,초등학교,대부,0,9368,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 귤암리 171,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,여량초 남곡분교장,1994,초등학교,대부,0,13167,행정과,033-560-8132,,강원특별자치도 정선군 여량면 남곡리 226,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,남선초 자미분교장,1994,초등학교,대부,63,9444,행정과,033-560-8132,,강원특별자치도 정선군 남면 문곡리 265-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,벽탄초 행매분교장,1994,초등학교,대부,0,3533,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 용탄리 1284,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,정선초 신월분교장,1994,초등학교,자체활용,0,5108,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 신월리 754-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,봉양초 여탄분교장,1992,초등학교,대부,0,1302,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 여탄리 317,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,장열초,1991,초등학교,대부,0,4955,행정과,033-560-8132,,강원특별자치도 정선군 북평면 장열리 247-2,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,정선초 덕송분교장,1991,초등학교,대부,0,5105,행정과,033-560-8132,,강원특별자치도 정선군 정선읍 덕송리 166,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7922000,정선교육지원청,51,강원특별자치도,770,정선군,임계초 성남분교장,1990,초등학교,대부,58.65,3742,행정과,033-560-8132,,강원특별자치도 정선군 임계면 임계리 1300,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,계촌초 대미분교장,2012,초등학교,미활용,265.36,5103,행정과,033-330-1732,,강원특별자치도 평창군 방림면 계촌리 520,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,다수초,1999,초등학교,미활용,828.35,8886,행정과,033-330-1732,,강원특별자치도 평창군 평창읍 다수리 304,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,용전초 도원분교장,1996,초등학교,대부,0,5997,행정과,033-330-1732,,강원특별자치도 평창군 용평면 도사리 210-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,계촌초 방의분교장,1994,초등학교,미활용,0,6044,행정과,033-330-1732,,강원특별자치도 평창군 방림면 계촌리 2290,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,수항초,1997,초등학교,미활용,0,4163,행정과,033-330-1732,,강원특별자치도 평창군 진부면 수항리 278-3,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,가평초,2020,초등학교,대부,969.25,3437,행정과,033-330-1732,,강원특별자치도 평창군 대화면 하안미리 417,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,평창초 도돈분교장,1999,초등학교,대부,846.95,14672,행정과,033-330-1732,,강원특별자치도 평창군 평창읍 도돈리 35,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,두일초,2009,초등학교,대부,855,8895,행정과,033-330-1732,,강원특별자치도 평창군 진부면 두일리 144-2,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,안미초 선애분교장,2005,초등학교,대부,410.05,15548,행정과,033-330-1732,,강원특별자치도 평창군 대화면 상안미리 888-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,약수초,2016,초등학교,대부,988,9689,행정과,033-330-1732,,강원특별자치도 평창군 평창읍 약수리 160,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,대화초 개수분교장,1999,초등학교,대부,552.42,18906,행정과,033-330-1732,,강원특별자치도 평창군 대화면 개수리 742-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,속사초 계방분교장,1998,초등학교,자체활용,370.92,3967,행정과,033-330-1732,,강원특별자치도 평창군 용평면 노동리 320-10,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,등매초 유포분교장,1997,초등학교,대부,338.02,6069,행정과,033-330-1732,,강원특별자치도 평창군 봉평면 유포리 597-5,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,무이초 흥정분교장,1996,초등학교,대부,103.18,9003,행정과,033-330-1732,,강원특별자치도 평창군 봉평면 흥정리 356,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7912000,평창교육지원청,51,강원특별자치도,760,평창군,기화초 한탄분교장,1994,초등학교,대부,0,9247,행정과,033-330-1732,,강원특별자치도 평창군 미탄면 한탄리 231,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,영월초 연하분교,2023,초등학교,미활용,823.25,13026,행정과,033-370-1233,,강원특별자치도 영월군 영월읍 연하리 513-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,신천중,2022,중학교,미활용,1131.24,12889,행정과,033-370-1233,,강원특별자치도 영월군 한반도면 신천리 615-2,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,연상초 화라분교장,1994,초등학교,미활용,0,4360,행정과,033-370-1233,,강원특별자치도 영월군 산솔면 화원리 441-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,문곡초 덕상분교장,1996,초등학교,미활용,258.3,7946,행정과,033-370-1233,,강원특별자치도 영월군 북면 덕상리 275-2,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,쌍룡초 토교분교장,2021,초등학교,미활용,1148.87,9255,행정과,033-370-1233,,강원특별자치도 영월군 남면 토교리 496-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,영월초 연상분교장,2019,초등학교,미활용,1272.58,10678,행정과,033-370-1233,,강원특별자치도 영월군 산솔면 연상리 70-1,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,마차초 공기분교장,2020,초등학교,미활용,572.92,6532,행정과,033-370-1233,,강원특별자치도 영월군 북면 공기리 799,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,쌍룡초 후탄분교장,1994,초등학교,미활용,0,5912,행정과,033-370-1233,,강원특별자치도 영월군 한반도면 후탄리 911,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,봉래초 거운분교장,2022,초등학교,대부,510.69,5446,행정과,033-370-1233,,강원특별자치도 영월군 영월읍 거운리 529-8,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,판운초 중선분교장,1998,초등학교,대부,373.74,7652,행정과,033-370-1233,,강원특별자치도 영월군 주천면  판운리 1119,2025-04-29,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7902000,영월교육지원청,51,강원특별자치도,750,영월군,영월초 팔괴분교장,1997,초등학교,대부,175,6691,행정과,033-370-1233,,강원특별자치도 영월군 영월읍  팔괴리 324-1,2025-04-29,7801000,강원특별자치도교육청
